text,target
Chắc b chx tìm đc chỗ uy tín,Chắc bạn chưa tìm được chỗ uy tín
Bn ui đến xem cs cần đặt lịch trc k ạk,Bạn ơi đến xem có cần đặt lịch trước không ạ
Chs zới bbe nhớ chọn b kỹ,Chơi với bạn bè nhớ chọn bạn kỹ
Nô xấu vc lam và phu huynh đệ cx ảnh hưởng.,Nô xấu vãi cả lồn và Phu Huynh Đệ cũng ảnh hưởng.
Sám hối hành thiện đối xử tử tế vs bbe đồng nghiệp ai hại mik thì mik bảo vệ bthan k trả thù,Sám hối hành thiện đối xử tử tế với bạn bè đồng nghiệp ai hại mình thì mình bảo vệ bản thân không trả thù
mỗĩ lần nthe mk trả dc một ít nghiệp,mỗi lần như thế mình trả được một ít nghiệp
tử vi lá số,tử vi lá số
"Hai cung cạnh nhau nma hai thái cực :""))).","Hai cung cạnh nhau nhưng mà hai thái cực :"")))."
T nhớ lần đầu t ik xem tử vi ank xem cho t bảo thg ít b cung nô xấu lắm.,Tôi nhớ lần đầu tôi đi xem tử vi anh xem cho tôi bảo thường ít bạn cung Nô xấu lắm.
Ah xem 2-3 chục bn thì ms cs 1 b cung nô xấu như e. Kbt nên buồn hay zui :'))),Anh xem 2-3 chục bạn thì mới có 1 bạn cung Nô xấu như em. Không biết nên buồn hay vui :')))
Tuổi Sửu: Nên lm ziệc chậm mak chắc.,Tuổi Sửu: Nên làm việc chậm mà chắc.
"Hợp hc tập, nghiên cíu, xử lý ziệc khó.","Hợp học tập, nghiên cứu, xử lý việc khó."
Tránh tiêu hao năng lượng vào ziệc ko cần thiết.,Tránh tiêu hao năng lượng vào việc không cần thiết.
Tuổi Mùi: Quý nhân nâng đỡ.,Tuổi Mùi: Quý nhân nâng đỡ.
"Phù hợp gặp gỡ, hc hỏi, lm ziệc cộng đồng hoặc lan tỏa giá trị tích cực.","Phù hợp gặp gỡ, học hỏi, làm việc cộng đồng hoặc lan tỏa giá trị tích cực."
Tuổi Thân: Nhân duyên và quan hệ xã hội tốt.,Tuổi Thân: Nhân duyên và quan hệ xã hội tốt.
"Hợp trao đổi ttin, hợp tác, hc hỏi và kết nối nguồn lực.","Hợp trao đổi thông tin, hợp tác, học hỏi và kết nối nguồn lực."
"TỬ VI 12 C GIÁP THỨ TƯ, NGÀY 11/03/2026","TỬ VI 12 CON GIÁP THỨ TƯ, NGÀY 11/03/2026"
Tuổi Dần: Áp lực dễ tăng.,Tuổi Dần: Áp lực dễ tăng.
"Tốt nhất tập trung ziệc của mk, tránh tranh luận hay mở rộng kế hoạch ms.","Tốt nhất tập trung việc của mình, tránh tranh luận hay mở rộng kế hoạch mới."
Tuổi Tỵ: Vận tài lộc và hợp tác khá tốt.,Tuổi Tỵ: Vận tài lộc và hợp tác khá tốt.
"Hợp gặp gỡ, trao đổi cv, mở rộng cơ hội kinh doanh.","Hợp gặp gỡ, trao đổi công việc, mở rộng cơ hội kinh doanh."
Tuổi Thìn: Khả năng giao tiếp và sáng tạo tốt.,Tuổi Thìn: Khả năng giao tiếp và sáng tạo tốt.
"Hợp lm ziệc nhóm, chia sẻ ý tưởng, quảng bá hoặc giải quyết vde.","Hợp làm việc nhóm, chia sẻ ý tưởng, quảng bá hoặc giải quyết vấn đề."
Tuổi Tuất: Nên lm ziệc cs nguyên tắc và cb trc.,Tuổi Tuất: Nên làm việc có nguyên tắc và chuẩn bị trước.
"Hợp chia sẻ kthuc, giải đáp vde cho ngkhac.","Hợp chia sẻ kiến thức, giải đáp vấn đề cho người khác."
Tuổi Hợi: Nên giữ thái độ thận trọng.,Tuổi Hợi: Nên giữ thái độ thận trọng.
"Tốt nhất tập trung ziệc cá nhân, tránh vội vàng hợp tác hay đầu tư lớn.","Tốt nhất tập trung việc cá nhân, tránh vội vàng hợp tác hay đầu tư lớn."
Tuổi Dậu: Dễ nhận đc sự hỗ trợ từ bb và đồng nghiệp.,Tuổi Dậu: Dễ nhận được sự hỗ trợ từ bạn bè và đồng nghiệp.
"Tốt cho ziệc thw lượng, lên kế hoạch ms.","Tốt cho việc thương lượng, lên kế hoạch mới."
Tuổi Ngọ: Thuận lợi triển khai kế hoạch và phát triển dự án.,Tuổi Ngọ: Thuận lợi triển khai kế hoạch và phát triển dự án.
"Nếu cbi kỹ, dễ đạt kqua thực tế.","Nếu chuẩn bị kỹ, dễ đạt kết quả thực tế."
"Tuổi Mão: Thời điểm tốt để sắp xếp lại kế hoạch, quản lý tc và hoàn thiện bthan.","Tuổi Mão: Thời điểm tốt để sắp xếp lại kế hoạch, quản lý tài chính và hoàn thiện bản thân."
Lm ziệc từng bước sẽ hiệu quả.,Làm việc từng bước sẽ hiệu quả.
"Tuổi Tý: Cs quý nhân hồ trợ, thuận lợi giải quyết cviec.","Tuổi Tý: Có quý nhân hỗ trợ, thuận lợi giải quyết công việc."
"Hợp lập kế hoạch, gặp gỡ hợp tác.","Hợp lập kế hoạch, gặp gỡ hợp tác."
Nên giữ snghi toàn diện trc khi hành động.,Nên giữ suy nghĩ toàn diện trước khi hành động.
Quality control kiểm định chất lượng,Quality Control kiểm định chất lượng
"Bài vt mang tíh chất khoa hc nhưg cg nhân tướng hok, cx tử vi, cx tâm linh =)))","Bài viết mang tính chất khoa học nhưng cũng nhân tướng học, cũng tử vi, cũng tâm linh =)))"
😂 coi như em cx chọn đúng ngành theo lá số,😂 coi như em cũng chọn đúng ngành theo lá số
QC là dzề ạk?,QC là gì ạ?
Các s này nằm ở cung mệnh hay quan ạk,Các sao này nằm ở cung Mệnh hay Quan ạ
cái j tn,cái gì thế này
"Lá nào cx cs s này ht màk, ý chủ thớt là cung nào z","Lá nào cũng có sao này hết mà, ý chủ thớt là cung nào vậy"
còn BA thì shaooo ạk,còn BA thì sao ạ
Ai cx đc,Ai cũng được
Dzừa check thử cơ bản khá chi tiết so vs app nhg vẫn cs lỗi bác ạk của em nhận diện sai về giáp cung,Vừa check thử cơ bản khá chi tiết so với app nhưng vẫn có lỗi bác ạ của em nhận diện sai về giáp cung
cung zô chính diệu ở Mão thì n nhận ở 2 bên đâm ra thành dzô chính diệu vs cung Tuất nhị hợp bác xem fix lại nhé.,cung vô chính diệu ở Mão thì nó nhận ở hai bên đâm ra thành vô chính diệu với cung Tuất nhị hợp bác xem fix lại nhé.
Khá tiềm năng as,Khá tiềm năng á
"Zạ kết nối mạng đók ạk, b thử đổi mạng xem đc hem","Dạ kết nối mạng đó ạ, bạn thử đổi mạng xem được không"
"Ohh, z để gen ra dc lá số tử vi như v thì b call sang đâu cs đc ạk?","Ohh, thế để generate ra được lá số tử vi như vậy thì bạn call sang đâu có được ạ?"
"Ohhh, b điên vãi òoo","Oh, bạn điên vãi ò"
Cho mìh hỏi b lấy API ở đâu z b?,Cho mình hỏi bạn lấy API ở đâu thế bạn?
"Zạ vâng ạk, em cg đg snghi hướng đók","Dạ vâng ạ, em cũng đang suy nghĩ hướng đó"
lần nào mk thử n cx hiện z ht bác ơi,lần nào mình thử nó cũng hiện vậy hết bác ơi
Bn lm free ko lợi nhuận thì nên để cho ng dùng tự điền api key vào là dùng đk th.,Bạn làm free không lợi nhuận thì nên để cho người dùng tự điền API key vào là dùng được thôi.
Chứ dùng api key của b thì bnhieu cho đủ tốn lắm đók,Chứ dùng API key của bạn thì bao nhiêu cho đủ tốn lắm đó
hiuhiu đã thử vẫn dzậy,hiuhiu đã thử vẫn vậy
"API gemini mk dùng Rag để tích hợp luận giải, lá số là mk tự an bằng kthuc của mik.","API Gemini mình dùng RAG để tích hợp luận giải, lá số là mình tự an bằng kiến thức của mình."
Mik lấy của gemini,Mình lấy của Gemini
"Mk kảm ơn nh, mìk sẽ lưu ý fix","Mình cảm ơn nhiều, mình sẽ lưu ý fix"
Cs lẽ p đợi ạk,Có lẽ phải đợi ạ
Hóng update từ b😁😁,Hóng update từ bạn😁😁
Em nhắn zl 0799459888 nhé,Em nhắn Zalo 0799459888 nhé
Dễ thương z,Dễ thương vậy
"Hok, nghiên cíu to ng ra chứ căn j em","Học, nghiên cứu to người ra chứ căn gì em"
Giống t vler .),Giống tui vãi lồn .)
"hỏi từ gốc, hỏi moj thứ để sắp xếp lại mục tiêu :))","hỏi từ gốc, hỏi mọi thứ để sắp xếp lại mục tiêu :))"
=)) kbt b ấy đã gõ câu lệnh j hâhhah,=)) không biết bạn ấy đã gõ câu lệnh gì haha
"Lần đầu gặp b khách đến xem Tử vi màk cb sẵn các câu hỏi chi tiết tnay, nên ph xin phép chụp lại ^^","Lần đầu gặp bạn khách đến xem Tử vi mà chuẩn bị sẵn các câu hỏi chi tiết thế này, nên phải xin phép chụp lại ^^"
Zalo em tên là j nhỉ,Zalo em tên là gì nhỉ
Cho em xin giá xem vs ạk,Cho em xin giá xem với ạ
ê hệt e ik xem sẽ vt ra ht các câu hỏi,ê hệt em đi xem sẽ viết ra hết các câu hỏi
xg tới khi thầy tl là còn tự nghĩ giải pháp khác r hỏi lại để xem cs thuận ko 🤧 h bt nh qá nên dừng để màk lm r kkk,xong tới khi thầy trả lời là còn tự nghĩ giải pháp khác rồi hỏi lại để xem có thuận không 🤧 giờ biết nhiều quá nên dừng để mà làm rồi kkk
Sinh mổ cs ứng lá số ko ạk,Sinh mổ có ứng lá số không ạ
"Ah ơi em ib zl r ạk, ah check ib giúp em dzới 🥹","Anh ơi em inbox Zalo rồi ạ, anh check inbox giúp em với 🥹"
A ơi em muốn xem đg hok tập và sự nghiệp điểm số a cs nhận k ạk,Anh ơi em muốn xem đường học tập và sự nghiệp điểm số anh có nhận không ạ
Tử vi dùng thời điểm sinh ra sinh mổ tưởng là mk lựa chọn nhg cg nằm trg số mệnh rùi,Tử vi dùng thời điểm sinh ra sinh mổ tưởng là mình lựa chọn nhưng cũng nằm trong số mệnh rồi
kp ai chọn cx đúng ý... nên cs thể ns là xem bthg em nhé,không phải ai chọn cũng đúng ý... nên có thể nói là xem bình thường em nhé
Chat gpt hân hạnh tài trợ,ChatGPT hân hạnh tài trợ
Hoàng Ngọc Ánh ạk,Hoàng Ngọc Ánh ạ
Cho em hỏi ah xem tử vi là tự hc hay cs căn hay gia truyền z ạk,Cho em hỏi anh xem tử vi là tự học hay có căn hay gia truyền vậy ạ
Phí ntn b,Phí như thế nào bạn
Để e ik lm r e ib chj nka,Để em đi làm rồi em inbox chị nha
chi phí nnao ạk?,chi phí như nào ạ?
Zalo mìk 0778897018,Zalo mình 0778897018
Zạ Ib giúp mk nka,Dạ inbox giúp mình nha
1 lần b luận trg bao lâu?,1 lần bạn luận trong bao lâu?
Mk có thêm b Zalo b as.,Mình có thêm bạn Zalo bạn á.
Mik xin h lịch xem,Mình xin giờ lịch xem
Mìnk xin giá,Mình xin giá
Chj đồng ý kb zalo em vs ạk,Chị đồng ý kết bạn Zalo em với ạ
Zạ zalo mk 0778897018 ạk,Dạ Zalo mình 0778897018 ạ
Mih xem ntn vậy b,Mình xem như thế nào vậy bạn
Mik k cs g sinh cs nhận dò h sinh k ạk,Mình không có giờ sinh có nhận dò giờ sinh không ạ
Mk nhận xem Tử Vi.,Mình nhận xem Tử Vi.
"Mik hok Tử Vi cô Sáu Tuệ lm côg quả ở Chùa Gò TPHCM , mk xem 6 năm rùi cái tâm ik theo cái đức.","Mình học Tử Vi cô Sáu Tuệ làm công quả ở Chùa Gò Thành phố Hồ Chí Minh , mình xem 6 năm rồi cái tâm đi theo cái đức."
Cả nhà ủng hộ mik nka,Cả nhà ủng hộ mình nha
b xem giúp mik nhé,bạn xem giúp mình nhé
Ib m nka,Inbox mình nha
check inb em zới ạk,check inbox em với ạ
"Bn í call cho t as m, ch tròn 10 phút nx cơ í","Bạn ý call cho tao á mày, chưa tròn 10 phút nữa cơ ý"
"Trùi ui khổ thân wa, đúng n lừa ák lun😭😭😭😭","Trời ơi khổ thân quá, đúng nó lừa ác luôn😭😭😭😭"
j mak 4tr ?,gì mà 4 triệu ?
4trăm còn đắt .tiền là lá mít àk,4 trăm còn đắt .tiền là lá mít à
Bà cs đòi lại đc tiền ko bà,Bà có đòi lại được tiền không bà
chứ lấy 4 triệu/10p thì ph cỡ cụ Nguyễn Bỉnh Khiêm trùng sinh luận giải r chứ ai tự tin cs cái giá ds zị😭😭😭😭😭😭,chứ lấy 4 triệu/10 phút thì phải cỡ cụ Nguyễn Bỉnh Khiêm trùng sinh luận giải rồi chứ ai tự tin có cái giá đó vậy😭😭😭😭😭😭
Tr má n xem đc nghiệp của 10 kiếp trc để vận vào 10 kiếp sau hay j màk cs cái giá đók v bà thơ?,Trời má nó xem được nghiệp của 10 kiếp trước để vận vào 10 kiếp sau hay gì mà có cái giá đó vậy bà thơ?
M thì Đag xem free,Mình thì Đang xem free
Tử vi kinh dịch duyên tiền kiếp đã bao gồm tư vấn tâm lý,Tử vi kinh dịch duyên tiền kiếp đã bao gồm tư vấn tâm lý
xem ko giới hạn tg và hông giới hạn câu hỏi🍀trời ơi shao mắc zữ v cục cưng,xem không giới hạn thời gian và không giới hạn câu hỏi🍀trời ơi sao mắc dữ vậy cục cưng
4 triệu cho 10 phút as 🤡 sốc qá sốp trợn tròn mắt lun r,4 triệu cho 10 phút á 🤡 sốc quá shop trợn tròn mắt luôn rồi
KIẾP NẠN IK XEM TỬ VI ĐẦU NĂM CỦA T🥲,KIẾP NẠN ĐI XEM TỬ VI ĐẦU NĂM CỦA TÔI🥲
Mk cs gửi tn cho b r nhé,Mình có gửi tin nhắn cho bạn rồi nhé
Riêng 1 vde như tc hoặc cv t call vs khách đã ht ~ 30p thậm chí hơn r.,Riêng 1 vấn đề như tình cảm hoặc công việc tui call với khách đã hết ~ 30 phút thậm chí hơn rồi.
Mak 10p thì xem đc j ta.,Mà 10 phút thì xem được gì ta.
B cs thể tham khảo bên mik nhé.,Bạn có thể tham khảo bên mình nhé.
Giá bằng 1/10 giá bn xem 🥴 cs voice/call/file luận giải,Giá bằng 1/10 giá bạn xem 🥴 có voice/call/file luận giải
B nhắn bên ig giúp mk nhé,Bạn nhắn bên Instagram giúp mình nhé
Em xin zalo vs ạk,Em xin Zalo với ạ
ê í là t tưởng tử vi ntn thì ph trả file pdf chứ đọc để nghiệm nựa,ê ý là tao tưởng tử vi như thế nào thì phải trả file PDF chứ đọc để nghiệm nữa
đợt cx ik coi 700k mak đc nguyên file pdf dài mười mấy trang :)),đợt cũng đi coi 700k mà được nguyên file PDF dài mười mấy trang :))
Ôi cs thể khók thêm 1 ngày nựa,Ôi có thể khóc thêm 1 ngày nữa
Tử Vi threads,Tử Vi threads
"Tử tham linh hoả kỵ ở mệnh, nội tâm mâu thuẫn phức tạp nửa đời nửa đạo.","Tử Tham Linh Hỏa Kỵ ở Mệnh, nội tâm mâu thuẫn phức tạp nửa đời nửa đạo."
Thậm chí cs trạng thái tinh thần vượt ra ngoài thực tế.,Thậm chí có trạng thái tinh thần vượt ra ngoài thực tế.
Chính ra lá này tíh cách cũg cs vđe bên trg lắm bn nên tìm ng xem cs tâm để hiểu rõ hơn về bthan mk nhé.,Chính ra lá này tính cách cũng có vấn đề bên trong lắm bạn nên tìm người xem có tâm để hiểu rõ hơn về bản thân mình nhé.
4 củ lận huhu,4 củ lận huhu
"Ê t sốc lắm ní ơi, bài hok nhập môn mắc q huhuu","Ê tao sốc lắm ní ơi, bài học nhập môn mắc quá huhu"
Bn xem bên tôi giá cả okay mak ko chuẩn là ko cs lấy tiền .Xem đến khi khách ht thắc mắc thì thoi as,Bạn xem bên tôi giá cả ok mà không chuẩn là không có lấy tiền .Xem đến khi khách hết thắc mắc thì thôi á
T còn bị block rùi cơ í🥲,Tui còn bị block rồi cơ ý🥲
ib mk nhé,inbox mình nhé
Ib e đc kh ạk em nhắn zl ròi as,Inbox em được không ạ em nhắn Zalo rồi á
Phí ntn ạk,Phí như thế nào ạ
Mk xem nnao vậy ạk,Mình xem như nào vậy ạ
Em hữu duyên mong xem ạk,Em hữu duyên mong xem ạ
Xin phí xem ạk,Xin phí xem ạ
Em tên zề,Em tên gì
Phí xem bnhieu z C?,Phí xem bao nhiêu vậy Chị?
"Mik ở Q6 cs c nhỏ as , b sắp xếp qua mk dc k","Mình ở Quận 6 có con nhỏ á , bạn sắp xếp qua mình được không"
Zạ phí xem bnh v ạk,Dạ phí xem bao nhiêu vậy ạ
Cs xem tt k bạn?,Có xem trực tiếp không bạn?
Phí ntn vậy ạk,Phí như thế nào vậy ạ
"Hi b ơi, bn coi onl là gọi hay nt v bn?","Hi bạn ơi, bạn coi online là gọi hay nhắn tin vậy bạn?"
Zalo mk 0778897018 ạk,Zalo mình 0778897018 ạ
Cho mk hỏi chi phí bn?,Cho mình hỏi chi phí bao nhiêu?
"400k nka , HSSV hay bbe gth mk giảm 50","400k nha , học sinh sinh viên hay bạn bè giới thiệu mình giảm 50"
Vcl 4 triệu cho 10’ ?,Vãi cả lồn 4 triệu cho 10 phút ?
Kph t pr nma chỗ t lấy 150 mak còn sợ ngta k hài lòng cơ Sau xem chỗ nào căng lắm cx chỉ 1 triệu cho các thầy cs tâm cs tầm th b nhứ trên 1m toàn bọn scam rách Nên tìm các thầy mak lớn tuổi r xem mấy chục năm r thì uy tín nka 500-1m mak cũg đág í,Không phải tôi PR nhưng mà chỗ tôi lấy 150 mà còn sợ người ta không hài lòng cơ Sau xem chỗ nào căng lắm cũng chỉ 1 triệu cho các thầy có tâm có tầm thôi bạn nhớ trên 1 triệu toàn bọn scam rách Nên tìm các thầy mà lớn tuổi rồi xem mấy chục năm rồi thì uy tín nha 500-1 triệu mà cũng đáng ý
ảnh xem chi tiết và kĩ lắm ạk.,ảnh xem chi tiết và kỹ lắm ạ.
"Hỏi, tâm sự vs ảnh dzô tư","Hỏi, tâm sự với ảnh vô tư"
"Bà hc dzới lm mấy nghề lm đẹp ý thì thấy hợp đók, năm nay chắc hc thêm nhìu lắm neh","Bà học với làm mấy nghề làm đẹp ý thì thấy hợp đó, năm nay chắc học thêm nhiều lắm nè"
Xem tình duyên cs vẻ bát tự đúng hơn đúng k b. Tại t so sánh cả 2 trên gemini thì thấy xem bát tự n chỉ nh cái chi tiết nhỏ màk tử vi ko xem đc as,Xem tình duyên có vẻ bát tự đúng hơn đúng không bạn. Tại tui so sánh cả 2 trên Gemini thì thấy xem bát tự nó chỉ nhiều cái chi tiết nhỏ mà tử vi không xem được á
"e, c bé này và e cs lá số na ná nhau ht sức.","em, con bé này và em có lá số na ná nhau hết sức."
Nhg bé này lợi hại hơn nka.,Nhưng bé này lợi hại hơn nha.
"Tht ra vẫn tíh leave mấy đứa alone, nhưg cứ gặp và coi cho mấy lá số na ná e liên tục🥲🥲 anyway, số Điêu Thuyền vs số Tây Thi.","Thật ra vẫn tính leave mấy đứa alone, nhưng cứ gặp và coi cho mấy lá số na ná em liên tục🥲🥲 anyway, số Điêu Thuyền với số Tây Thi."
Thú vị thú vị,Thú vị thú vị
Tr oi tr oiiii Nay t rầu qá nên tìm thầy coi xem shaooo as.,Trời ơi trời ơi Nay tui rầu quá nên tìm thầy coi xem sao á.
"Mak n dị, ức cũm cũm","Mà nó dị, ức cõm cõm"
"Là xem đók as, cụ thể 9 phút 43 giây lận.","Là xem đó á, cụ thể 9 phút 43 giây lận."
Nếu cs niềm tin ở chỗ t thì qua coi hen haizz sau coi ai thì xem xg ms ck thấy hợp ý thì ck thui nka k cs mất tiền bậy,Nếu có niềm tin ở chỗ tao thì qua coi hen haizz sau coi ai thì xem xong mới chuyển khoản thấy hợp ý thì chuyển khoản thôi nha không có mất tiền bậy
là hc tử vi hay xem tuvi màk giá cao dị,là học tử vi hay xem tử vi mà giá cao vậy
Năm này t hc nh thiệc bà ạk,Năm này tui học nhiều thiệt bà ạ
Dương nữ p tìm âm nam àk😅,Dương Nữ phải tìm Âm Nam à😅
"mong hữu duyên bg em lấy ck, ck em cs đzai k ạk 👀","mong hữu duyên bao giờ em lấy chồng, chồng em có đẹp trai không ạ 👀"
hữu duyên xem giúp em em cs số xuất ngoại ko ậ,hữu duyên xem giúp em em có số xuất ngoại không ạ
Mong đc hữu duyên ạk,Mong được hữu duyên ạ
đtrai nà đượtttt,đẹp trai nè được
Đg hơi gảnk nhận coi tử vi free lấy tương tác nò,Đang hơi rảnh nhận coi tử vi free lấy tương tác nè
Tư vi cần các thông tìn nhỉ b ưii,Tử vi cần các thông tin nhỉ bạn ơi
Cần ngày h tháng năm sinh dương lịch nho,Cần ngày giờ tháng năm sinh dương lịch nha
B coi sốp tớ lấy 100-150k coi xog ms ck ợ tui coi choa,Bạn coi shop tớ lấy 100-150k coi xong mới chuyển khoản ạ tui coi cho
Mìh nhận xem tổng quan 400 nhé Hỏi thoải mái Call tt,Mình nhận xem tổng quan 400 nhé Hỏi thoải mái Call trực tiếp
"P/s: đánh giá thì app này xử lý data tử vi tốt, check đc cơ bản các shao xung chiếu, tam chiếu, ... màk các app khác ko lm đk.","P/s: đánh giá thì app này xử lý data tử vi tốt, check được cơ bản các sao xung chiếu, tam chiếu, ... mà các app khác không làm được."
R dùng AI để vt lại văn.,Rồi dùng AI để viết lại văn.
Đánh giá đág để thử 💪🏻,Đánh giá đáng để thử 💪🏻
Ngol wa sợ lừa,Ngon quá sợ lừa
"Điềm huyền khí đỉnk wa ạk, tốn nh gạo ko hả shop","Điểm huyền khí đỉnh quá ạ, tốn nhiều gạo không hả shop"
Lần đầu mik thấy điểm zô cực lun as 🙀,Lần đầu mình thấy điểm vô cực luôn á 🙀
Giống nhau z :)))),Giống nhau thế :))))
Nhìn zô cực mih ht hồn =)))) ý là mệnh thì cx bth th mak đánh giá cao qá,Nhìn vô cực mình hết hồn =)))) ý là mệnh thì cũng bình thường thôi mà đánh giá cao quá
"App này ms, nên đg nh chức năng tận dụng đc.","App này mới, nên đang nhiều chức năng tận dụng được."
Bn dùng free xem thử coi shao 🫢,Bạn dùng free xem thử coi sao 🫢
Hẹ hẹ hẹ hẹ 👏🏻👏🏻👏🏻 sốp xịn qá,Hehe hehe 👏🏻👏🏻👏🏻 shop xịn quá
"Mấy bồ ơi, mk dzừa thử cái app tử vi Thái Âm này.","Mấy bồ ơi, mình vừa thử cái app tử vi Thái Âm này."
"Ms tạo lá số xog là n phán: ""Người này cs ah/em dzai sn Dần hoặc Hợi.""","Mới tạo lá số xong là nó phán: ""Người này có anh/em trai sinh năm Dần hoặc Hợi."""
"Má ơi đúng cj mk sn 98 tht nka :> Thử 5 câu thì trúng cả 5 câu r, sốc vãi.","Má ơi đúng chị mình sinh năm 98 thật nha :> Thử 5 câu thì trúng cả 5 câu rồi, sốc vãi."
"t dzừa vào coi rùi as, lá số n khác hoàn toàn dzới lá số t ik xem thầy ở ngoài lun","tôi vừa vào coi rồi á, lá số nó khác hoàn toàn với lá số tôi đi xem thầy ở ngoài luôn"
Nhỏ bn đók k xứng vs b nam kia nên tự đào thải mqh ko tương xứng ra đók b ạk 😅 mih ngẫm lại thời trẻ mik cx gặp nh b khá là okela nhg lúc ds mik k thấy phù hợp ko thk,Nhỏ bạn đó không xứng với bạn nam kia nên tự đào thải mối quan hệ không tương xứng ra đó bạn ạ 😅 mình ngẫm lại thời trẻ mình cũng gặp nhiều bạn khá là ok nhưng lúc đó mình không thấy phù hợp không thích
sau này nghĩ lại do sở thik của mik là cgi ds phiêu phiêu bay bay chứ k ở mặt đất như mng nên tự lm tự chịu hoy 😅,sau này nghĩ lại do sở thích của mình là cái gì đó phiêu phiêu bay bay chứ không ở mặt đất như mọi người nên tự làm tự chịu thôi 😅
mik thì thấy n bị ê as b kiểu trg hợp của mik là nic của mìnk lm b vs bn của mk,mình thì thấy nó bị ê á bạn kiểu trường hợp của mình là người yêu cũ của mình làm bạn với bạn của mình
dù bt mk còn tc nhưg hai ng vẫn lm bn cgiac khi ds của nhx b còn tcam n bị bức rức as b,dù biết mình còn tình cảm nhưng hai người vẫn làm bạn cảm giác khi đó của những bạn còn tình cảm nó bị bức rức á bạn
mặc dù k còn là zì nhma vẫn kảm thấy khó chịu,mặc dù không còn là gì nhưng mà vẫn cảm thấy khó chịu
Góc thắc mắc : Tht sự là hông thể quen lại ng yêu cũ của bn thân ạk?,Góc thắc mắc : Thật sự là không thể quen lại người yêu cũ của bạn thân ạ?
Kiểu như b thân và nyc ctay vì ko cùng quan điểm hay k cùng hướng ik trg tương lại ct trg hoà bình,Kiểu như bạn thân và người yêu cũ chia tay vì không cùng quan điểm hay không cùng hướng đi trong tương lai chia tay trong hòa bình
thì cg ko dc quen ạk🥹 ôi tht sự khá thắc mắc ý,thì cũng không được quen ạ🥹 ôi thật sự khá thắc mắc ý
Vs mik thì ziệc quen lại nyc b thân thì bth nếu mk chạy tk nyc vì nhân cách n nát thì mk sẽ khuyên b còn nếu hai đứa chtay vì kh cùng hướng ik trg tlai thì mọi thứ bth,Với mình thì việc quen lại người yêu cũ bạn thân thì bình thường nếu mình chạy thằng người yêu cũ vì nhân cách nó nát thì mình sẽ khuyên bạn còn nếu hai đứa chia tay vì không cùng hướng đi trong tương lai thì mọi thứ bình thường
như hai còn ng k còn ik chung đg thui vs mih chtay r là ht,như hai con người không còn đi chung đường thôi với mình chia tay rồi là hết
ôi hay mik cởi mở tới mức xem mấy thứ quái dị là bth nhỉ mn cs thấy n bth ko🫂🙏,ôi hay mình cởi mở tới mức xem mấy thứ quái dị là bình thường nhỉ mọi người có thấy nó bình thường không🫂🙏
Ây dô cs thể mk thuộc kiểu ng bỏ là bỏ k lụy ớ,Ây dô có thể mình thuộc kiểu người bỏ là bỏ không lụy á
cs thể còn lụy ms thấy khó chịu ( hoặc là mỗi mìnk như v😔) mìnk là c cung lửa dễ quen cg dễ quên,có thể còn lụy mới thấy khó chịu ( hoặc là mỗi mình như vậy😔) mình là con cung lửa dễ quen cũng dễ quên
T hiểu shaooo mấy thk b của nyc t cứ lân la quen t r.,Tôi hiểu sao mấy thằng bạn của người yêu cũ tôi cứ lân la quen tôi rồi.
Hoá ra chỉ cs bọn t né ziệc yêu nyc của nhau,Hóa ra chỉ có bọn tôi né việc yêu người yêu cũ của nhau
=))) mìnk cũg ước dc dứt khoát như bn nhưg vs c cung nc nặng tình này thì mk chịu bthan mk,=))) mình cũng ước được dứt khoát như bạn nhưng với chị cung nước nặng tình này thì mình chịu bản thân mình
Kh bk shao nhma nếu bn thân mk quen lại nyc thì mk cay vcđ:))) cứ nnao ý vì bthan mìh nếu quen ai thì đặt rất nh tcam và côg sức vào đấy.,Không biết sao nhưng mà nếu bạn thân mình quen lại người yêu cũ thì mình cay vãi cả đái:))) cứ như nào ý vì bản thân mình nếu quen ai thì đặt rất nhiều tình cảm và công sức vào đấy.
Nhưg nếu b của bn ok thì ok thui,Nhưng nếu bạn của bạn ok thì ok thôi
Rất kảm ơn bro đã cho tôi 1 phút mạc niệm về mindset của tôi🫂 thu thập và tái tạo mindset=))),Rất cảm ơn bro đã cho tôi 1 phút mạc niệm về mindset của tôi🫂 thu thập và tái tạo mindset=)))
nma thsu là t vẫn ch hiểu vì shaooo R lại yêu đc ng bán ảnh thân thể của mk ấy.,nhưng mà thực sự là tôi vẫn chưa hiểu vì sao Ruler lại yêu được người bán ảnh thân thể của mình ấy.
Bộ bên Hàn đók là bthg hả mng.,Bộ bên Hàn đó là bình thường hả mọi người.
Ý là vs t R là tt top tier ik asiad 2 lần sự nghiệp nvay cống hiến bằng lá cờ tổ quốc lunnn v màk về yêu cô bé bán quạt😇 n cứ kiểu..... khó ns í,Ý là với tôi Ruler là tuyển thủ top tier đi ASIAD 2 lần sự nghiệp như vậy cống hiến bằng lá cờ tổ quốc luôn vậy mà về yêu cô bé bán quạt😇 nó cứ kiểu..... khó nói ý
