text,target
Mai tới làm liền cho t,Mai tới làm liền cho tôi
3 triệu/tháng thì nhắn tui,3 triệu/tháng thì nhắn tui
có tuyển partime ko sốp,có tuyển part-time không shop
việc làm Đà Nẵng,việc làm Đà Nẵng
cs tuyển full time hông ạ,cơ sở tuyển full-time không ạ
Nếu bạn yêu thích sự tỉ mỉ thích sáng tạo bằng đôi tay và muốn làm việc trong một tiệm nhỏ xinh đầy cảm hứng,Nếu bạn yêu thích sự tỉ mỉ thích sáng tạo bằng đôi tay và muốn làm việc trong một tiệm nhỏ xinh đầy cảm hứng
hãy gửi tn/ CV qua 𝐙𝐚𝐥𝐨 𝟎𝟗𝟑𝟓𝟐𝟑𝟒𝟎𝟔𝟒 để hẹn gặp trao đổi thêm nhé 🧡,hãy gửi tin nhắn/ CV qua 𝐙𝐚𝐥𝐨 𝟎𝟗𝟑𝟓𝟐𝟑𝟒𝟎𝟔𝟒 để hẹn gặp trao đổi thêm nhé 🧡
🧡 VIỆC NHIỀU LƯƠNG THẤP ĐỒNG NGHIỆP RẮN ĐỘC,🧡 VIỆC NHIỀU LƯƠNG THẤP ĐỒNG NGHIỆP RẮN ĐỘC
APLLY NGAY THÔI NÀO 🧡 • Tiệm đang tìm 02 bạn đồng hành lâu dài ở vị trí Bán hàng kiêm hỗ trợ sản xuất đồ handmade.,APPLY NGAY THÔI NÀO 🧡 • Tiệm đang tìm 02 bạn đồng hành lâu dài ở vị trí Bán hàng kiêm hỗ trợ sản xuất đồ handmade.
• Chi tiết công việc ở các ảnh đính kèm.,• Chi tiết công việc ở các ảnh đính kèm.
Sốp tuyển parttime ạaa,Shop tuyển part-time ạ
😇 trời ơi sốp tuyển dụng quả cap chấn động quá,😇 trời ơi shop tuyển dụng quả caption chấn động quá
thường (không như thế),thường (không như thế)
Rãnh vô Tiểu YY coi lại mấy cái stream cũ ta ns ngọt thôi r luôn hỏi sao mới có 1 năm mà leo top kinh thế,Rảnh vô Tiểu YY coi lại mấy cái stream cũ ta nói ngọt thôi rồi luôn hỏi sao mới có 1 năm mà leo top kinh thế
trong khi mấy ngày đầu còn bị đồn ghét nhau 🤣🤣🤣,trong khi mấy ngày đầu còn bị đồn ghét nhau 🤣🤣🤣
Là nhắn tin chỉ hỏi anh đag lmj bth xog cười cười đó hả,Là nhắn tin chỉ hỏi anh đang làm gì bình thường xong cười cười đó hả
Biểu cảm nói chuyện với đồng nghiệp như vậy có bình thường không á mọi người??,Biểu cảm nói chuyện với đồng nghiệp như vậy có bình thường không á mọi người??
🐿️ Em đang gì vậy?,🐿️ Em đang gì vậy?
🐯 Em đang làm gì hả?,🐯 Em đang làm gì hả?
"🐯 Gác tay chống cằm, biểu cảm như ảnh 🐯 Em đang nói chuyện với anh nè~","🐯 Gác tay chống cằm, biểu cảm như ảnh 🐯 Em đang nói chuyện với anh nè~"
"Ê câu ""em đang nch với a nè"".","Ê câu ""em đang nói chuyện với anh nè""."
nó là 1 câu flirting bởi vì t từng trúng bẫy câu này bởi 1 thằng lady killer.,nó là một câu flirting bởi vì tao từng trúng bẫy câu này bởi một thằng lady killer.
🐿️: ôi ghét quá đi thoii 🐯: anh ghét gì thế 🐿️: ghét emmm 🐯 chầm chậm xích lại gần màn hình đưa tay tì cằm,🐿️: ôi ghét quá đi thôi 🐯: anh ghét gì thế 🐿️: ghét em 🐯 chầm chậm xích lại gần màn hình đưa tay tì cằm
biểu cảm như ảnh 🐯: sao vại~ sao ghét em vại ta?,biểu cảm như ảnh 🐯: sao vậy~ sao ghét em vậy ta?
"Mình thấy bth á bạn, đồng nghiệp cty mình còn dữ hơn 👀","Mình thấy bình thường á bạn, đồng nghiệp công ty mình còn dữ hơn 👀"
"Chúc mừng bà nha, bà giỏi lắm cố lên","Chúc mừng bà nha, bà giỏi lắm cố lên"
"2002 cf, t ko tìm được việc đúng nghĩa luôn ấy, thất nghiệp từ 6/2 đến giờ","2002 confirm, tôi không tìm được việc đúng nghĩa luôn ấy, thất nghiệp từ mùng 6 tháng 2 đến giờ"
"Cố lên, toi cungz vừa tìm được việc mới đây thoi🥹","Cố lên, tôi cũng vừa tìm được việc mới đây thôi🥹"
Uii buồn vcl ý các 2002 ơi.,Ui buồn vãi cả lồn ý các 2002 ơi.
"Thất nghiệp từ tết đến giờ rồi, cứ nhờ đc vị trí ngon đúng chuyên ngành thì lại bị chậm mất vì có người ứng tuyển vào rồi.","Thất nghiệp từ tết đến giờ rồi, cứ nhờ được vị trí ngon đúng chuyên ngành thì lại bị chậm mất vì có người ứng tuyển vào rồi."
Ôi đm cuộc đời ơi cứ lận đận như này à,Ôi địt mẹ cuộc đời ơi cứ lận đận như này à
"nhả vía làm 4 năm 1 cty không nhảy việc, đồng nghiệp hoà thuận, không toxic, không ổ rắn, support nhau cùng đi lên.","nhả vía làm 4 năm 1 công ty không nhảy việc, đồng nghiệp hòa thuận, không toxic, không ổ rắn, support nhau cùng đi lên."
lương tăng dần đều theo từng đợt review…,lương tăng dần đều theo từng đợt review…
Mới 2 tháng mà muốn khóc hụ hụ rồi đây,Mới 2 tháng mà muốn khóc hụ hụ rồi đây
Thất nghiệp thì qua đây làm kiếm tiền mua trà sữa mỗi bữa rồi đi nấu xối nè bên tui đang tuyển HR/Nhân sự không cần kinh nghiệm,Thất nghiệp thì qua đây làm kiếm tiền mua trà sữa mỗi bữa rồi đi nấu xối nè bên tui đang tuyển HR/Nhân sự không cần kinh nghiệm
dô đi tui đào tạo từ A-á,vô đi tui đào tạo từ A-á
Kính tế đang đi xuống tình hình chung rồi có gì đâu mà stress,Kinh tế đang đi xuống tình hình chung rồi có gì đâu mà stress
bên mình đang tuyển vị trí chăm sóc khách hàng.,bên mình đang tuyển vị trí chăm sóc khách hàng.
Bạn tham khảo nhé,Bạn tham khảo nhé
Lm cho tui nè,Làm cho tui nè
Thất nghiệp 7 tháng stress điên,Thất nghiệp 7 tháng stress điên
còn tuyển k t theo với b,còn tuyển không tao theo với bạn
Xưởng nào thế ạ,Xưởng nào thế ạ
Đúng r bà ơi.,Đúng rồi bà ơi.
Thiệt hả bà,Thiệt hả bà
mọi người tìm phòng trọ quanh KCN Quang Châu ib em nhé 🤣 nhà em đang xây dự kiến hoàn thiện 1-2 tháng nữa mới tinh ạaa =))),mọi người tìm phòng trọ quanh Khu công nghiệp Quang Châu inbox em nhé 🤣 nhà em đang xây dự kiến hoàn thiện 1-2 tháng nữa mới tinh ạ =)))
Luxshare mãi đỉnh :))) Đi làm cty khác thấy cgi cũng ko bằng Luxshare,Luxshare mãi đỉnh :))) Đi làm công ty khác thấy cái gì cũng không bằng Luxshare
"Trọ chưa bà, tui đang muốn tìm ng ở ghép","Trọ chưa bà, tui đang muốn tìm người ở ghép"
Dạ bên này đang thưởng cao.,Dạ bên này đang thưởng cao.
Nên cả thưởng và lương mới dc tầm đó ạ,Nên cả thưởng và lương mới được tầm đó ạ
"Nhân tiện thì fukang cũng có giới thiệu nha các bồ, các bồ dô săn thưởng nha, liên hệ tui nha hihi","Nhân tiện thì fukang cũng có giới thiệu nha các bồ, các bồ vô săn thưởng nha, liên hệ tui nha hihi"
Nhưng mà lương công nhân cao hơn office thật luôn,Nhưng mà lương công nhân cao hơn office thật luôn
"Quá tốt rồi, chúc mừng em nha.","Quá tốt rồi, chúc mừng em nha."
hơn nhiều đi học Đại học r.,hơn nhiều đi học Đại học rồi.
"Làm xưởng nào vậy, cho theo với","Làm xưởng nào vậy, cho theo với"
T làm bên vân trung bác ơi,Tôi làm bên Vân Trung bác ơi
Công nhân mà 2x thì em cày cũng nát con chem chép e ạ :))) học thêm cho thu nhập nó bền vững,Công nhân mà 2x thì em cày cũng nát con chem chép em ạ :))) học thêm cho thu nhập nó bền vững
khả năng bỏ văn phòng đi làm cn được:)),khả năng bỏ văn phòng đi làm công nhân được:))
Ib làm quen đc k ạ mk cũng định vào đó,Inbox làm quen được không ạ mình cũng định vào đó
8tr giới thiệu mình xin 2 thôi bạn nháaa,8 triệu giới thiệu mình xin 2 thôi bạn nha
"Dạ , trình độ của e hơi thấp nên em chấp nhận ạ","Dạ , trình độ của em hơi thấp nên em chấp nhận ạ"
Mình bên Vân Trung ạ,Mình bên Vân Trung ạ
Thất nghiệp mà có tiền đi ăn đi chơi thì thích ấy,Thất nghiệp mà có tiền đi ăn đi chơi thì thích ấy
cho mình xin địa chỉ đc ko ạ,cho mình xin địa chỉ được không ạ
quán có sân ngoài lun ạ,quán có sân ngoài luôn ạ
Oi má ơi xin địa chỉii bác ơi,Ôi má ơi xin địa chỉ bác ơi
Mình xin địa chỉ với b ơi,Mình xin địa chỉ với bạn ơi
Từ lúc thất nghiệp chưa ở nhà ngày nào (tại tự nhiên trời Hanoi đẹp quá mà ⛅️) Rảnh rỗi tìm đc quán bánh ngon nữa,Từ lúc thất nghiệp chưa ở nhà ngày nào (tại tự nhiên trời Hà Nội đẹp quá mà ⛅️) Rảnh rỗi tìm được quán bánh ngon nữa
Cafe là 9room còn bánh là,Cafe là 9room còn bánh là
Thật mừ 😆💓 Nhưng nhớ nhắc tớ nhaaa,Thật mà 😆💓 Nhưng nhớ nhắc tớ nha
Thật à shop để sau mình qua tiếp ☺️,Thật à shop để sau mình qua tiếp ☺️
mơn b nhìuu,cảm ơn bạn nhiều
Chill qá đi 😚,Chill quá đi 😚
Thế lần sau mà vẫn đẹp trời bạn ghé quán chúng mình tặng món quà nhỏ nhé 🥰,Thế lần sau mà vẫn đẹp trời bạn ghé quán chúng mình tặng món quà nhỏ nhé 🥰
Chùi ui cảm ơn báccc,Trời ơi cảm ơn bác
Cafe là 9room còn bánh là sanniejolene_ nha b,Cafe là 9room còn bánh là sanniejolene_ nha bạn
"Chị ơi, nhà em là 1 homestay nhỏ ở giữa đại ngàn Tây Bắc, cách Hà Nội 8 tiếng đi xe.","Chị ơi, nhà em là 1 homestay nhỏ ở giữa đại ngàn Tây Bắc, cách Hà Nội 8 tiếng đi xe."
"Nhà em ở lưng đồi, nhiều cây, có thêm 1 chú cún nhỏ quấn người và tiếng chim hót.","Nhà em ở lưng đồi, nhiều cây, có thêm 1 chú cún nhỏ quấn người và tiếng chim hót."
"Nếu chị có ý định ra Bắc chơi, mời chị ghé qua homestay nhà em ạ.","Nếu chị có ý định ra Bắc chơi, mời chị ghé qua homestay nhà em ạ."
Cảm ơn bạn rất nhiều 🫶🏻🫰🏻,Cảm ơn bạn rất nhiều 🫶🏻🫰🏻
Mình cũng nghĩ nên tích đủ để khi chuyển hướng không bị thiếu.,Mình cũng nghĩ nên tích đủ để khi chuyển hướng không bị thiếu.
Bạn nào quan tâm có thể inbox mình nhé,Bạn nào quan tâm có thể inbox mình nhé
Đọc hành trình của bạn thấy rất nể.,Đọc hành trình của bạn thấy rất nể.
Không phải ai cũng đủ dũng khí dừng lại và chọn lại hướng đi cho mình như vậy.,Không phải ai cũng đủ dũng khí dừng lại và chọn lại hướng đi cho mình như vậy.
Nhiều bạn 20+ mình gặp cũng từng rất nỗ lực nhưng đến một giai đoạn lại thấy chững lại và hơi mông lung,Nhiều bạn 20+ mình gặp cũng từng rất nỗ lực nhưng đến một giai đoạn lại thấy chững lại và hơi mông lung
Giữa năm 2015 học xong lớp 11 vậy là chúng ta bằng tuổi nhau.,Giữa năm 2015 học xong lớp 11 vậy là chúng ta bằng tuổi nhau.
Thật sự t rất ngưỡng mộ những con người làm việc chăm chỉ và có thể duy trì 1 công việc lâu đến thế.,Thật sự tôi rất ngưỡng mộ những con người làm việc chăm chỉ và có thể duy trì 1 công việc lâu đến thế.
"Mong cuộc đời mới của b sẽ tươi đẹp và thoải mái hơn, chúc b mọi điều tốt đẹp💐💐💐","Mong cuộc đời mới của bạn sẽ tươi đẹp và thoải mái hơn, chúc bạn mọi điều tốt đẹp💐💐💐"
Mình đang học Tâm lý học và tham gia một dự án nghiên cứu về tư duy & hành vi của người trẻ.,Mình đang học Tâm lý học và tham gia một dự án nghiên cứu về tư duy & hành vi của người trẻ.
"Khi tham gia sẽ có một buổi advisor coaching để cùng nhìn lại điểm mạnh, điểm yếu và hướng phát triển tiếp theo cho chính bạn","Khi tham gia sẽ có một buổi advisor coaching để cùng nhìn lại điểm mạnh, điểm yếu và hướng phát triển tiếp theo cho chính bạn"
"Người bình thường trung bình lao động tới 65 tuổi, bạn 27 tuổi là còn tận 38 năm trong độ tuổi lao động.","Người bình thường trung bình lao động tới 65 tuổi, bạn 27 tuổi là còn tận 38 năm trong độ tuổi lao động."
Thật sự 27 là còn rất rất trẻ để bắt đầu lại 1 định hướng mới nên cố gắng lên nha,Thật sự 27 là còn rất rất trẻ để bắt đầu lại 1 định hướng mới nên cố gắng lên nha
Mình 27 tuổi và sắp thất nghiệp sau gần 11 năm làm việc không ngừng nghỉ.,Mình 27 tuổi và sắp thất nghiệp sau gần 11 năm làm việc không ngừng nghỉ.
Mình sẽ tự thưởng cho bản thân 10 ngày nghỉ dưỡng.,Mình sẽ tự thưởng cho bản thân 10 ngày nghỉ dưỡng.
Sau đó sẽ học một nghề mới và sống một cuộc đời mới 💖,Sau đó sẽ học một nghề mới và sống một cuộc đời mới 💖
Giỏi quá bà ơi chúc bà thành công với những gì bản thân chọn nha,Giỏi quá bà ơi chúc bà thành công với những gì bản thân chọn nha
luôn kiên trì nha bà .Mọi sự cố gắng sẽ được đền đáp xứng đáng 💕😘,luôn kiên trì nha bà .Mọi sự cố gắng sẽ được đền đáp xứng đáng 💕😘
Mình cũng đang trên làn ranh giữa việc đi hay ở lại.,Mình cũng đang trên lằn ranh giữa việc đi hay ở lại.
"Ở lại thì k có hướng đi rõ ràng, còn bỏ đi thì lại không cam tâm với bản thân","Ở lại thì không có hướng đi rõ ràng, còn bỏ đi thì lại không cam tâm với bản thân"
Cảm ơn bạn,Cảm ơn bạn
Chúc bạn có kì nghỉ thật đáng nhớ và rồi sẽ có công việc hoặc sự nghiệp suôn sẻ,Chúc bạn có kỳ nghỉ thật đáng nhớ và rồi sẽ có công việc hoặc sự nghiệp suôn sẻ
cứ tin vào bản thân mình thì ắc sẽ thành công 🍀,cứ tin vào bản thân mình thì ắt sẽ thành công 🍀
Biết ơn mọi thứ đã và đang diễn ra trong đời .,Biết ơn mọi thứ đã và đang diễn ra trong đời .
Biết ơn sự kiên trì của bản thân.,Biết ơn sự kiên trì của bản thân.
"Biết ơn sự ủng hộ của gđ , bạn bè khi mình chọn bắt đầu cuộc đời mới.","Biết ơn sự ủng hộ của gia đình , bạn bè khi mình chọn bắt đầu cuộc đời mới."
"Biết ơn những người đã bước qua , đã dừng lại trong đời.","Biết ơn những người đã bước qua , đã dừng lại trong đời."
Xin biết ơn cuộc đời vì tất cả 💖🫶🏻,Xin biết ơn cuộc đời vì tất cả 💖🫶🏻
"Mấy bà cho t hỏi học nghề gì oke nhỉ, t 28 và t đã thất nghiệp 3 năm rưỡi rồi","Mấy bà cho tôi hỏi học nghề gì ok nhỉ, tôi 28 và tôi đã thất nghiệp 3 năm rưỡi rồi"
Mình mừng cho bạn vì đã có đủ dũng cảm cũng như có được quyết định cho chính bạn có câu :”không có quyết định đúng sai,Mình mừng cho bạn vì đã có đủ dũng cảm cũng như có được quyết định cho chính bạn có câu :”không có quyết định đúng sai
chỉ là mình có muốn làm cho quyết định đó đúng hay không thôi”.,chỉ là mình có muốn làm cho quyết định đó đúng hay không thôi”.
Cố lên nha bạn!,Cố lên nha bạn!
"Cảm ơn bạn nhiều, cũng mong định hướng sắp tới của bạn sẽ phát triển thật thuận lợi.","Cảm ơn bạn nhiều, cũng mong định hướng sắp tới của bạn sẽ phát triển thật thuận lợi."
Giữ sức khỏe và cố lên bạn nhé.,Giữ sức khỏe và cố lên bạn nhé.
"Cảm ơn bạn nhiều, nhiều lúc thấy các bạn đồng lứa học đại học , có một cv như ý cũng hơi tuổi thân.","Cảm ơn bạn nhiều, nhiều lúc thấy các bạn đồng lứa học đại học , có một công việc như ý cũng hơi tủi thân."
Nhưng suy đi nghỉ lại cũng mọi thứ bây giờ cũng tốt đẹp hơn rất nhiều rồi ạ.,Nhưng suy đi nghĩ lại cũng mọi thứ bây giờ cũng tốt đẹp hơn rất nhiều rồi ạ.
Chúc bạn sức khỏe và mọi việc thuận lợi nhé🌸,Chúc bạn sức khỏe và mọi việc thuận lợi nhé🌸
Là nữ ngoại hình tốt ib t có job lương up to 70tr,Là nữ ngoại hình tốt inbox tôi có job lương up to 70 triệu
Bữa range 15-17 pv xong gửi offer còn 10tr nè :))),Bữa range 15-17 phỏng vấn xong gửi offer còn 10 triệu nè :)))
"Do thị trường lao động như lone í, lương thấp, kpis trên sao hoả, OT free ... mấy tháng trc teo cx i mài h á","Do thị trường lao động như lồn ý, lương thấp, KPIs trên sao hỏa, OT free ... mấy tháng trước tao cũng y mày giờ á"
Cha ơi cha cha hỏi cha muốn gì mới đúng á 🥲,Cha ơi cha cha hỏi cha muốn gì mới đúng á 🥲
"+1, chỉ là chưa có động lực thôi chứ cũng không phải là không hiểu người ta muốn gì","+1, chỉ là chưa có động lực thôi chứ cũng không phải là không hiểu người ta muốn gì"
"T thấy jd => ứng thử => tới nơi test => giờ thì sợ được nhận, sợ đi làm🤡 cha ơi là máaaa","Tôi thấy JD => ứng thử => tới nơi test => giờ thì sợ được nhận, sợ đi làm🤡 cha ơi là má"
"vậy thì vào ngành sản xuất mà làm, tính OT","vậy thì vào ngành sản xuất mà làm, tính OT"
T đi pv riết mà k pass t nản luôn.,Tôi đi phỏng vấn riết mà không pass tôi nản luôn.
T cũng nản,Tôi cũng nản
Thử jod đi ship đi :))) vui lắm,Thử job đi ship đi :))) vui lắm
"Khi mà nghỉ lâu quá mà ko kiếm đc việc làm dễ bị nản, lâu dần cảm thấy mất động lực ko làm gì.","Khi mà nghỉ lâu quá mà không kiếm được việc làm dễ bị nản, lâu dần cảm thấy mất động lực không làm gì."
Mình đang bị như vậy,Mình đang bị như vậy
Tao đang thất nghiệp mà thiệt tình là tao ko muốnvddi làm .,Tao đang thất nghiệp mà thiệt tình là tao không muốn đi làm .
Tao chán quá .,Tao chán quá .
Càng tìm việc càng nản .,Càng tìm việc càng nản .
Ko hiểu ngta muốn gì ?,Không hiểu người ta muốn gì ?
"Đây nè, kh đi làm thì kh có tiền đi pv thì hỏi mấy câu trời ơi đất hỡi","Đây nè, không đi làm thì không có tiền đi phỏng vấn thì hỏi mấy câu trời ơi đất hỡi"
"Đọc qua threads của b, mình thấy b đừng tìm job nữa.","Đọc qua threads của bạn, mình thấy bạn đừng tìm job nữa."
50 muốn đi 50 ko muốn đi,50 muốn đi 50 không muốn đi
Cái cảnh càng tìm việc càng nản t hiểu nè kiểu đọc JD thấy cũng ổn CV pass lúc đi Pvan lại khác,Cái cảnh càng tìm việc càng nản tôi hiểu nè kiểu đọc JD thấy cũng ổn CV pass lúc đi phỏng vấn lại khác
ví dụ lương CB 6tr-8tr thì chắc là 6tr rồi đó.,ví dụ lương cơ bản 6 triệu-8 triệu thì chắc là 6 triệu rồi đó.
"Mà lại là t2-t7, giờ tìm việc off t7 CN đỏ mắt.","Mà lại là thứ 2-thứ 7, giờ tìm việc off thứ 7 Chủ Nhật đỏ mắt."
Thậm chí có job đọc JD th thấy nản rồi ch tới bước gửi CV,Thậm chí có job đọc JD thôi thấy nản rồi chưa tới bước gửi CV
Xem tn anh,Xem tin nhắn anh
"chị đổi môi trường thử làm booking khum, trải nghiệm 9life cũng khá thú vị á","chị đổi môi trường thử làm booking không, trải nghiệm nightlife cũng khá thú vị á"
📍HCM TUYỂN DỤNG VỊ TRÍ NHÂN VIÊN BÁN HÀNG Không yc kinh nghiệm Không yc bằng cấp ** phù hợp cho cả các bạn sinh viên** Làm giờ hành chính,📍Hồ Chí Minh TUYỂN DỤNG VỊ TRÍ NHÂN VIÊN BÁN HÀNG Không yêu cầu kinh nghiệm Không yêu cầu bằng cấp ** phù hợp cho cả các bạn sinh viên** Làm giờ hành chính
xoay ca linh hoạt 💬Lh zalo 0559408184 nhận JD chi tiết,xoay ca linh hoạt 💬Liên hệ Zalo 0559408184 nhận JD chi tiết
"Khởi nghiệp ko e, a đầu tư xe tải cf em bán.","Khởi nghiệp không em, anh đầu tư xe tải cà phê em bán."
"24 tuổi,1m73 thất nghiệp , đang cần kiếm công việc ở quận 7 , yêu thích bếp và khách sạn nhưng chưa có kinh nghiệm nhiều ạ","24 tuổi,1m73 thất nghiệp , đang cần kiếm công việc ở quận 7 , yêu thích bếp và khách sạn nhưng chưa có kinh nghiệm nhiều ạ"
Việc làm quận 7,Việc làm quận 7
"Mom ơi, toy sắp kiếm mom thiệt rồi ấyyy","Mom ơi, tôi sắp kiếm mom thiệt rồi ấy"
Chưa có việc thì qua VUS kiếm tuiiii,Chưa có việc thì qua VUS kiếm tui
Đúng vậy làm tiếp thì sẽ khùng mất 🤣🤣,Đúng vậy làm tiếp thì sẽ khùng mất 🤣🤣
"Đúng r nghỉ đi bà ơi, nhiều người hay khuyên k nên nhảy nhma có làm trong môi trường toxic mới biết dễ bị khùng ra sao.","Đúng rồi nghỉ đi bà ơi, nhiều người hay khuyên không nên nhảy nhưng mà có làm trong môi trường toxic mới biết dễ bị khùng ra sao."
"Rồi cv mới tốt hơn sẽ đến thuiiii, tui cũng hết tháng này tui nghỉ nè heheh","Rồi công việc mới tốt hơn sẽ đến thôi, tui cũng hết tháng này tui nghỉ nè heheh"
"Đúng r, mình đi làm đừng để làm đi mình 🤣🤣 còn người thì mọi việc sẽ ổn chứ người khùng r hết phim","Đúng rồi, mình đi làm đừng để làm đi mình 🤣🤣 còn người thì mọi việc sẽ ổn chứ người khùng rồi hết phim"
"Hmm ko biết nữa Nay mình mới xin nghỉ việc, ko biết tương lai như thế nào bản thân ra sao, nhưng nếu tiếp tục nữa mình điên mất..","Hmm không biết nữa Nay mình mới xin nghỉ việc, không biết tương lai như thế nào bản thân ra sao, nhưng nếu tiếp tục nữa mình điên mất.."
Đúng rùi nghỉ đi bà ơi.,Đúng rồi nghỉ đi bà ơi.
Bị khùng khó chữa lắm bà.,Bị khùng khó chữa lắm bà.
Không giống như đau tay đau chân bình thường.,Không giống như đau tay đau chân bình thường.
Đừng hỏi vì sao tui biết,Đừng hỏi vì sao tui biết
"M cũng vậy, nếu không nghỉ việc m sẽ bị khùng, bị điên lên có khi phải vô nhà thương điên mất.","Mình cũng vậy, nếu không nghỉ việc mình sẽ bị khùng, bị điên lên có khi phải vô nhà thương điên mất."
Cắt phép đi 10 ngày nghỉ ngơi r làm tiếp,Cắt phép đi 10 ngày nghỉ ngơi rồi làm tiếp
Ngày nắng đẹp như hnay để đầu óc nghỉ ngơi đi bác.,Ngày nắng đẹp như hôm nay để đầu óc nghỉ ngơi đi bác.
"Tầm này năm ngoái t cũng xin nghỉ việc dù chưa có việc mới, rồi đâu cũng vào đấy thui","Tầm này năm ngoái tôi cũng xin nghỉ việc dù chưa có việc mới, rồi đâu cũng vào đấy thôi"
"Đi bán hàng chill chill chơi á bà, xong vừa làm vừa kiếm việc mới, chúc bà mau tìm đc cv ưng ý nhen","Đi bán hàng chill chill chơi á bà, xong vừa làm vừa kiếm việc mới, chúc bà mau tìm được công việc ưng ý nhen"
Chòi tưởng tui viết stt ko á bà.,Trời tưởng tui viết status không á bà.
+1 mới quyết định nghỉ việc vì sếp quá toxic dù chưa có offer mới,+1 mới quyết định nghỉ việc vì sếp quá toxic dù chưa có offer mới
Tui hông muốn làm vp vì nó gò bó quá muốn khởi nghiệp lại lần nửa mà chưa biết như nào luôn😢,Tui không muốn làm văn phòng vì nó gò bó quá muốn khởi nghiệp lại lần nữa mà chưa biết như nào luôn😢
Thứ đang văn vẳn trong đầu t bây giờ là giờ nghỉ việc rồi thì làm gì nữa nhỉ?,Thứ đang văng vẳng trong đầu tôi bây giờ là giờ nghỉ việc rồi thì làm gì nữa nhỉ?
"Nhưng thôi cứ nghỉ đi đã, thà thất nghiệp còn hơn bị khùng, mẹ t có mình t thui, khong thể để bị khùng được :)","Nhưng thôi cứ nghỉ đi đã, thà thất nghiệp còn hơn bị khùng, mẹ tôi có mình tôi thôi, không thể để bị khùng được :)"
Nếu ko gặp khó khăn tài chính thì cứ nghỉ cho em,Nếu không gặp khó khăn tài chính thì cứ nghỉ cho em
B còn có mẹ ủng hộ,Bạn còn có mẹ ủng hộ
t thì nếu thất nghiệp sẽ bị mẹ làm cho khùng 🤡 Thôi thà đi làm chịu áp lực nơi công sở còn hơn áp lực từ bố mẹ,tôi thì nếu thất nghiệp sẽ bị mẹ làm cho khùng 🤡 Thôi thà đi làm chịu áp lực nơi công sở còn hơn áp lực từ bố mẹ
+1 người đã nộp đơn nghỉ việc.,+1 người đã nộp đơn nghỉ việc.
Ai cũng hỏi có job mới chưa mà nghỉ.,Ai cũng hỏi có job mới chưa mà nghỉ.
Toi chỉ biết cười trừ thoi.,Tôi chỉ biết cười trừ thôi.
Nào toi về làm người lại t sẽ cân nhắc.,Nào tôi về làm người lại tôi sẽ cân nhắc.
"tui cũng mắc ói với cái job này lắm r nhma thủ tục nó bị lằng nhằng quá, mà giờ ko nghỉ thì t sẽ phát điên muahahaha","tui cũng mắc ói với cái job này lắm rồi nhưng mà thủ tục nó bị lằng nhằng quá, mà giờ không nghỉ thì tôi sẽ phát điên muahahaha"
"nghe công việc của b có vẻ stress quá, dừng lại nghỉ ngơi 1 chút thôi.","nghe công việc của bạn có vẻ stress quá, dừng lại nghỉ ngơi 1 chút thôi."
"nghỉ ngơi đi bà, tui nghỉ được 9 tháng roài🤣🤣🤣","nghỉ ngơi đi bà, tui nghỉ được 9 tháng rồi🤣🤣🤣"
Tui đang chiến đấy mỗi ngày nghỉ việc giờ rồi mình làm gì tiếp theo :3,Tui đang chiến đấy mỗi ngày nghỉ việc giờ rồi mình làm gì tiếp theo :3
"Nghỉ nghỉ, ko có áp lực tài chính quá thì nên nghỉ.","Nghỉ nghỉ, không có áp lực tài chính quá thì nên nghỉ."
"Ơ học cùng 1 môn nè, tui cũng học thạc sĩ Tâm lý học lâm sàng","Ơ học cùng 1 môn nè, tui cũng học thạc sĩ Tâm lý học lâm sàng"
Ỏ thì ra là bác Huyền iuu,Ỏ thì ra là bác Huyền yêu
Dạ biết ơn chị,Dạ biết ơn chị
Mà chồng bà kinh tế ổn hông.,Mà chồng bà kinh tế ổn không.
Nếu có đồn ra vô thì bà cũng đừng suy nghĩ quá,Nếu có đồn ra vô thì bà cũng đừng suy nghĩ quá
Giai đoạn bầu sinh ai cũng vậy mà bà.,Giai đoạn bầu sinh ai cũng vậy mà bà.
Bà đừng tự stress quá.,Bà đừng tự stress quá.
Phụ nữ ai cũng có giai đoạn đó mà,Phụ nữ ai cũng có giai đoạn đó mà
"Không sao đâu bạn, quan trọng ck không nghĩ vậy là được, quan trọng là đứa bé đang mang ấy, n khỏe là dược","Không sao đâu bạn, quan trọng chồng không nghĩ vậy là được, quan trọng là đứa bé đang mang ấy, nó khỏe là được"
Đăng bài kiếm trẻ bạn ơi,Đăng bài kiếm trẻ bạn ơi
Trước tui cũng suy nghĩ nhiều như vậy á kể cả ở nhà chăm con nhỏ t vẫn cảm giác bức bối kinh khủng,Trước tui cũng suy nghĩ nhiều như vậy á kể cả ở nhà chăm con nhỏ tôi vẫn cảm giác bức bối kinh khủng
nhưng chồng t nói 1 câu mà t thấy đúng dã man: vợ đang làm 1 việc cực kỳ khó là nuôi dạy 1 con người chứ có phải k làm gì đâu,nhưng chồng tôi nói 1 câu mà tôi thấy đúng dã man: vợ đang làm 1 việc cực kỳ khó là nuôi dạy 1 con người chứ có phải không làm gì đâu
